OverallCond,latest_contruction,TotalBsmtSF,GrLivArea,GarageArea,SalePrice,indicator
5,1979,0.0,1535,400.0,,0
5,1979,1094.0,1229,672.0,,0
5,1979,0.0,1513,400.0,,0
5,2000,1168.0,2787,820.0,,0
5,2000,1168.0,2787,820.0,,0
5,2000,1168.0,2787,820.0,,0
5,2009,1555.0,1680,1138.0,,0
5,2008,1720.0,1720,846.0,,0
5,2008,1468.0,1468,904.0,,0
5,2008,1838.0,1838,524.0,,0
5,2007,1282.0,1290,662.0,,0
5,2008,1254.0,1254,810.0,,0
5,2006,1498.0,1498,844.0,,0
5,2006,704.0,1422,440.0,,0
5,1993,1449.0,1759,525.0,,0
7,1994,990.0,990,440.0,,0
5,1998,1463.0,1463,539.0,,0
5,1998,928.0,1772,492.0,,0
5,2002,1431.0,1444,577.0,,0
5,2001,1492.0,1492,608.0,,0
5,1978,907.0,907,343.0,,0
7,1979,914.0,914,444.0,,0
5,2002,1569.0,1611,1231.0,,0
5,2003,1068.0,2184,570.0,,0
5,2002,840.0,1725,550.0,,0
5,2001,944.0,1870,608.0,,0
5,2000,1462.0,1513,521.0,,0
5,2003,1822.0,1828,523.0,,0
5,1998,1417.0,1417,511.0,,0
5,2007,1578.0,1602,810.0,,0
5,2007,608.0,1396,440.0,,0
6,1971,1014.0,1149,544.0,,0
5,2006,547.0,1072,525.0,,0
5,1959,876.0,876,320.0,,0
5,1950,1078.0,1368,195.0,,0
5,1959,1678.0,1678,0.0,,0
5,1956,1150.0,1560,313.0,,0
6,1950,720.0,1298,256.0,,0
4,1950,832.0,1268,250.0,,0
6,1950,583.0,1242,180.0,,0
8,2000,816.0,1232,440.0,,0
8,1990,600.0,1228,215.0,,0
6,1950,840.0,1567,440.0,,0
4,1960,1273.0,1273,307.0,,0
6,1950,920.0,2480,400.0,,0
6,1954,1112.0,1112,390.0,,0
6,1960,1561.0,1561,463.0,,0
7,2005,1067.0,1523,295.0,,0
5,1954,1310.0,1906,576.0,,0
6,1980,516.0,1032,452.0,,0
6,1992,561.0,1229,462.0,,0
6,1980,561.0,1229,462.0,,0
6,1986,572.0,1982,501.0,,0
9,2009,1803.0,2365,551.0,,0
6,1993,760.0,2168,576.0,,0
6,1950,572.0,572,200.0,,0
5,2008,1596.0,1648,482.0,,0
4,1950,0.0,810,280.0,,0
5,2001,1107.0,2052,642.0,,0
6,1977,902.0,926,351.0,,0
7,1977,957.0,1287,541.0,,0
5,1991,1582.0,1595,672.0,,0
5,2008,2190.0,2036,780.0,,0
5,2008,1641.0,1641,885.0,,0
8,2006,712.0,2237,440.0,,0
5,1989,1645.0,1479,578.0,,0
5,2003,912.0,2014,486.0,,0
5,2007,1978.0,1978,920.0,,0
7,1968,1008.0,1008,384.0,,0
5,2000,1188.0,1404,504.0,,0
8,1972,796.0,796,336.0,,0
5,1996,384.0,1091,429.0,,0
6,1993,828.0,883,698.0,,0
5,1992,624.0,1287,440.0,,0
7,1969,784.0,1632,898.0,,0
5,1998,926.0,1604,470.0,,0
5,1996,680.0,1470,420.0,,0
5,1998,926.0,1604,472.0,,0
5,1996,916.0,1636,386.0,,0
5,1997,1348.0,1384,404.0,,0
5,1997,1664.0,1682,528.0,,0
5,1992,1280.0,1280,506.0,,0
5,1998,932.0,1633,460.0,,0
5,1991,836.0,1709,416.0,,0
5,1989,1337.0,1337,462.0,,0
5,2005,1168.0,2500,683.0,,0
5,2004,1884.0,1884,670.0,,0
2,1952,1632.0,1474,495.0,,0
5,2007,1710.0,1710,557.0,,0
5,1950,1488.0,1488,738.0,,0
6,1988,1675.0,1688,528.0,,0
7,1983,1260.0,1260,598.0,,0
5,1978,2048.0,2064,550.0,,0
5,1979,1782.0,1782,551.0,,0
5,1976,1211.0,1211,461.0,,0
6,1988,738.0,2044,489.0,,0
6,1969,720.0,1308,484.0,,0
7,1978,1420.0,2840,1314.0,,0
5,1976,1444.0,1444,473.0,,0
5,1996,1236.0,2340,787.0,,0
5,1974,896.0,1792,480.0,,0
6,1969,936.0,936,288.0,,0
5,1971,864.0,864,576.0,,0
5,1973,483.0,987,264.0,,0
6,1972,483.0,987,352.0,,0
5,1972,630.0,1302,264.0,,0
6,1975,855.0,1456,460.0,,0
6,1977,1055.0,1055,440.0,,0
5,2007,1582.0,1582,905.0,,0
5,2007,2418.0,2464,650.0,,0
5,2007,1950.0,1950,706.0,,0
5,2006,1850.0,2748,850.0,,0
5,2006,1620.0,2790,1150.0,,0
5,2005,1414.0,2331,1003.0,,0
5,2007,948.0,2088,656.0,,0
5,2004,1148.0,2332,756.0,,0
5,2003,2535.0,2470,789.0,,0
5,2004,1603.0,1575,732.0,,0
5,2002,1479.0,2649,746.0,,0
5,2003,1765.0,2690,795.0,,0
5,2008,1858.0,1866,870.0,,0
5,2005,1367.0,1367,484.0,,0
5,2008,1800.0,1800,944.0,,0
5,2007,1342.0,1342,550.0,,0
5,2007,1342.0,1342,550.0,,0
5,2004,764.0,1626,474.0,,0
5,2003,1415.0,1455,644.0,,0
5,2004,1393.0,1576,668.0,,0
5,2008,1146.0,1246,428.0,,0
5,2004,789.0,1515,393.0,,0
5,2003,840.0,1720,400.0,,0
5,2003,847.0,1986,434.0,,0
6,2008,1350.0,1358,484.0,,0
5,2001,982.0,1892,431.0,,0
5,2002,707.0,1414,403.0,,0
5,2000,1037.0,2322,400.0,,0
5,1999,831.0,1651,450.0,,0
5,1997,1173.0,2199,516.0,,0
5,2000,1519.0,2172,687.0,,0
5,1998,1982.0,2006,938.0,,0
5,1997,1064.0,2125,576.0,,0
7,1995,1242.0,2501,751.0,,0
5,1994,1080.0,2197,783.0,,0
5,2006,1578.0,1578,642.0,,0
5,2007,1341.0,1861,851.0,,0
5,2008,955.0,1874,880.0,,0
5,2007,1460.0,1460,480.0,,0
5,2008,1363.0,1372,588.0,,0
5,2007,1660.0,1660,660.0,,0
5,2008,1218.0,1218,462.0,,0
5,2003,835.0,1696,542.0,,0
5,2004,835.0,1663,478.0,,0
5,2006,1175.0,1175,0.0,,0
5,2007,1162.0,1162,483.0,,0
5,1995,754.0,1609,525.0,,0
5,1994,886.0,1680,474.0,,0
5,1995,832.0,1657,483.0,,0
5,2001,827.0,1677,627.0,,0
5,1992,836.0,1737,506.0,,0
5,1963,984.0,984,384.0,,0
8,2007,864.0,864,420.0,,0
5,1968,890.0,890,308.0,,0
5,1963,864.0,864,276.0,,0
5,1974,1430.0,1430,484.0,,0
4,1972,1001.0,1641,490.0,,0
5,1991,930.0,2683,473.0,,0
5,1994,1848.0,2786,636.0,,0
5,2005,1235.0,1245,495.0,,0
5,2005,600.0,1200,480.0,,0
5,2007,689.0,1392,540.0,,0
5,1999,744.0,1549,440.0,,0
5,2000,1614.0,1638,495.0,,0
5,2001,1310.0,1310,545.0,,0
5,2001,1419.0,1419,588.0,,0
5,2000,1557.0,1557,484.0,,0
5,2000,672.0,1404,462.0,,0
5,2001,858.0,1789,546.0,,0
5,1999,960.0,1586,480.0,,0
5,2000,960.0,1607,480.0,,0
5,1999,970.0,2393,846.0,,0
5,1995,1230.0,1239,477.0,,0
3,1977,994.0,2944,864.0,,0
9,2007,1426.0,1671,550.0,,0
5,2002,952.0,1812,469.0,,0
6,1969,1427.0,1427,516.0,,0
5,1968,1740.0,1740,512.0,,0
7,1967,1620.0,1620,578.0,,0
6,1965,1625.0,1625,484.0,,0
6,1968,732.0,1464,470.0,,0
7,2005,912.0,925,576.0,,0
5,1965,1728.0,1728,576.0,,0
6,1971,825.0,1670,464.0,,0
5,1956,0.0,1014,267.0,,0
5,1961,1114.0,1114,451.0,,0
7,2000,1118.0,1118,264.0,,0
7,1950,348.0,906,231.0,,0
6,1960,1296.0,1496,450.0,,0
8,2006,572.0,1337,264.0,,0
5,1953,1036.0,1036,312.0,,0
7,1999,1104.0,1988,480.0,,0
4,1957,1176.0,1176,292.0,,0
7,1998,1248.0,1440,480.0,,0
6,1958,1395.0,1570,441.0,,0
5,1958,1104.0,1104,384.0,,0
6,1952,720.0,882,240.0,,0
6,1953,1152.0,1152,636.0,,0
5,1953,984.0,950,400.0,,0
5,1957,998.0,1790,540.0,,0
3,1982,0.0,1764,301.0,,0
5,1957,1824.0,1824,484.0,,0
6,1950,0.0,869,390.0,,0
8,1950,747.0,1159,288.0,,0
7,2005,672.0,672,308.0,,0
5,1950,892.0,1436,1488.0,,0
6,1968,912.0,1044,372.0,,0
7,2001,1312.0,1312,495.0,,0
6,1993,1081.0,1081,401.0,,0
7,1951,876.0,876,576.0,,0
6,1959,1256.0,1256,311.0,,0
5,1962,1027.0,1027,299.0,,0
6,1950,768.0,1320,576.0,,0
7,1954,936.0,984,280.0,,0
5,1954,854.0,1278,240.0,,0
5,1961,1800.0,1800,0.0,,0
6,1967,768.0,1588,480.0,,0
7,1954,825.0,825,350.0,,0
5,1963,1117.0,1117,264.0,,0
5,2008,192.0,1133,308.0,,0
7,2005,780.0,1323,400.0,,0
5,2003,680.0,1360,330.0,,0
4,1950,672.0,672,256.0,,0
7,2005,728.0,1456,308.0,,0
6,1996,828.0,1594,0.0,,0
6,1985,801.0,1656,440.0,,0
5,1950,936.0,1740,225.0,,0
6,2006,931.0,1027,0.0,,0
6,1950,884.0,1436,828.0,,0
6,1950,481.0,899,200.0,,0
9,1996,684.0,1080,0.0,,0
6,1950,904.0,1499,869.0,,0
5,1950,407.0,407,297.0,,0
1,1992,448.0,1588,0.0,,0
5,2006,797.0,1627,420.0,,0
8,1965,624.0,1450,288.0,,0
7,2003,346.0,1017,308.0,,0
5,1960,973.0,2350,393.0,,0
9,2005,572.0,1540,0.0,,0
1,1950,723.0,1086,400.0,,0
7,1999,1313.0,2495,342.0,,0
6,1959,984.0,984,308.0,,0
6,2006,869.0,1093,308.0,,0
7,1983,1008.0,1143,288.0,,0
7,1950,672.0,1668,252.0,,0
5,1950,1024.0,1738,240.0,,0
7,2006,672.0,1210,240.0,,0
9,2000,554.0,1290,200.0,,0
7,1989,981.0,1672,240.0,,0
7,2003,949.0,949,370.0,,0
7,2000,825.0,1497,672.0,,0
5,1950,739.0,1342,240.0,,0
7,1950,992.0,1013,160.0,,0
7,1997,565.0,1216,355.0,,0
7,1950,989.5,896,280.0,,0
7,1950,704.0,1136,336.0,,0
6,1995,0.0,808,164.0,,0
5,1950,989.0,2009,400.0,,0
5,1950,1100.0,1902,576.0,,0
4,2004,810.0,1716,672.0,,0
8,1983,1242.0,1984,360.0,,0
8,1950,796.0,1609,228.0,,0
6,1950,768.0,768,440.0,,0
6,1952,768.0,1536,308.0,,0
6,1958,1272.0,1969,400.0,,0
6,1978,880.0,1308,400.0,,0
7,1992,1040.0,1040,320.0,,0
6,1950,768.0,1236,384.0,,0
8,1991,451.0,759,576.0,,0
3,1950,536.0,1344,0.0,,0
6,1993,1046.0,1054,240.0,,0
6,1963,981.0,1075,440.0,,0
5,1978,1008.0,1096,484.0,,0
7,2005,992.0,992,294.0,,0
8,1978,450.0,1034,504.0,,0
5,1967,1073.0,1073,270.0,,0
5,1984,1060.0,1126,506.0,,0
4,1950,1300.0,1140,400.0,,0
8,2003,960.0,960,300.0,,0
8,1956,988.0,1188,621.0,,0
3,1960,988.0,1721,626.0,,0
7,1973,576.0,1350,627.0,,0
8,1970,864.0,904,912.0,,0
6,1979,1524.0,1524,478.0,,0
5,1950,570.0,1079,249.0,,0
7,2007,1580.0,1518,0.0,,0
6,1956,1509.0,1509,322.0,,0
5,1975,864.0,864,0.0,,0
8,2001,621.0,1269,280.0,,0
5,2002,1077.0,2814,614.0,,0
5,1994,1602.0,1626,534.0,,0
5,1994,812.0,2200,453.0,,0
5,1996,672.0,2037,472.0,,0
5,2007,628.0,1356,484.0,,0
5,2007,1615.0,1615,864.0,,0
5,2008,2271.0,2276,1348.0,,0
5,2008,1751.0,1766,874.0,,0
5,1995,1401.0,1511,811.0,,0
6,1966,1182.0,1643,438.0,,0
7,1994,990.0,990,528.0,,0
5,1998,1418.0,1418,558.0,,0
5,1997,864.0,1771,600.0,,0
5,2000,782.0,1652,532.0,,0
5,2001,928.0,1823,626.0,,0
6,1978,864.0,1174,528.0,,0
6,1975,1076.0,1076,576.0,,0
6,2001,864.0,1558,440.0,,0
5,2001,1257.0,2161,570.0,,0
5,2002,1357.0,1947,725.0,,0
5,2003,1778.0,1786,715.0,,0
5,2003,1129.0,2327,596.0,,0
5,2000,850.0,1764,560.0,,0
5,2004,848.0,848,420.0,,0
5,1998,1838.0,1838,721.0,,0
5,2004,1445.0,1445,470.0,,0
6,2007,1564.0,1564,814.0,,0
5,2007,1351.0,1361,610.0,,0
5,1966,1092.0,1092,264.0,,0
5,1976,456.0,1033,504.0,,0
6,1976,1127.0,1127,480.0,,0
6,1977,1029.0,1117,542.0,,0
7,2001,684.0,1398,440.0,,0
7,1996,0.0,3820,624.0,,0
5,1955,0.0,1152,0.0,,0
5,1955,0.0,1152,0.0,,0
5,1955,784.0,784,0.0,,0
7,2007,585.0,1053,0.0,,0
8,1993,0.0,1137,0.0,,0
5,1953,911.0,930,286.0,,0
6,1954,416.0,1204,312.0,,0
7,2008,949.0,1292,205.0,,0
8,1950,1228.0,1424,312.0,,0
7,1950,960.0,1920,480.0,,0
6,1950,644.0,1316,369.0,,0
6,1995,676.0,1264,400.0,,0
9,1997,798.0,1512,180.0,,0
3,1950,784.0,1603,599.0,,0
6,1995,942.0,1938,240.0,,0
4,1950,884.0,1374,225.0,,0
5,1951,1091.0,1091,344.0,,0
6,1950,608.0,1873,786.0,,0
9,2000,832.0,2161,506.0,,0
5,1956,1898.0,1898,484.0,,0
6,1980,516.0,1032,462.0,,0
8,1998,894.0,919,195.0,,0
8,2006,720.0,1090,240.0,,0
7,1950,780.0,1200,0.0,,0
5,1967,624.0,1656,288.0,,0
7,1995,520.0,912,360.0,,0
5,1958,1151.0,1955,356.0,,0
5,1952,0.0,733,487.0,,0
7,1950,173.0,1361,185.0,,0
7,2000,356.0,1049,195.0,,0
6,1950,592.0,864,216.0,,0
5,2008,1596.0,1648,525.0,,0
5,2005,1594.0,1646,482.0,,0
5,1997,1840.0,2032,786.0,,0
5,1997,910.0,1820,816.0,,0
4,1976,0.0,1872,484.0,,0
5,1991,1680.0,1689,432.0,,0
6,1986,1277.0,1501,512.0,,0
5,2007,1518.0,1537,788.0,,0
5,2007,920.0,1780,612.0,,0
5,2007,352.0,1442,400.0,,0
5,2008,796.0,1612,666.0,,0
5,1989,1495.0,1495,438.0,,0
5,1986,1256.0,1256,578.0,,0
5,2003,1432.0,1440,467.0,,0
5,2000,1666.0,1675,435.0,,0
5,2007,1884.0,1728,520.0,,0
5,2006,1964.0,1964,892.0,,0
5,1998,1344.0,1344,784.0,,0
5,2008,1092.0,1092,0.0,,0
5,1997,1189.0,1189,392.0,,0
5,1964,1200.0,1200,850.0,,0
6,1975,1040.0,1040,499.0,,0
7,1976,550.0,1475,336.0,,0
7,2006,526.0,988,297.0,,0
6,1973,462.0,988,297.0,,0
6,1968,1113.0,1160,257.0,,0
9,2007,546.0,1092,0.0,,0
7,1983,816.0,816,264.0,,0
6,2005,845.0,845,264.0,,0
6,1984,864.0,889,484.0,,0
1,1950,686.0,1836,288.0,,0
6,1971,1587.0,1587,525.0,,0
5,1997,384.0,1384,390.0,,0
5,1994,392.0,1694,398.0,,0
5,2000,923.0,1714,451.0,,0
5,1996,691.0,1553,420.0,,0
5,2003,938.0,2299,482.0,,0
5,1993,1168.0,1187,420.0,,0
5,1994,903.0,1642,392.0,,0
6,1964,1302.0,1128,480.0,,0
5,1988,1166.0,1179,480.0,,0
5,1990,1312.0,1321,484.0,,0
5,2005,1149.0,2541,729.0,,0
5,2007,2660.0,2338,1110.0,,0
5,1990,1100.0,1424,828.0,,0
5,2006,1612.0,1612,556.0,,0
5,2006,2220.0,2234,724.0,,0
5,2007,1742.0,2042,724.0,,0
5,1984,1284.0,1284,480.0,,0
7,2003,725.0,1479,484.0,,0
6,1985,1529.0,1664,663.0,,0
5,1979,780.0,1930,481.0,,0
6,1984,1153.0,1177,495.0,,0
5,1999,1259.0,1353,478.0,,0
5,1971,1625.0,1220,944.0,,0
6,1976,1228.0,1324,585.0,,0
6,1974,1084.0,1877,488.0,,0
6,1990,925.0,1422,576.0,,0
5,2002,914.0,914,368.0,,0
7,1961,914.0,914,270.0,,0
5,2001,1337.0,1337,511.0,,0
5,1998,1405.0,1337,522.0,,0
6,1973,525.0,1092,264.0,,0
5,1973,672.0,1218,264.0,,0
7,1978,1061.0,1055,319.0,,0
6,1966,988.0,988,360.0,,0
5,2007,1790.0,1816,730.0,,0
5,2007,1694.0,1694,856.0,,0
5,2007,2108.0,2122,938.0,,0
5,2007,1934.0,2656,1040.0,,0
5,2007,1108.0,2550,670.0,,0
5,2006,1994.0,2046,878.0,,0
5,2007,2552.0,2552,932.0,,0
5,2006,1704.0,2758,814.0,,0
5,2007,2320.0,2290,1174.0,,0
5,2008,1582.0,2152,728.0,,0
5,2007,918.0,2100,786.0,,0
5,2006,1802.0,1802,843.0,,0
5,2004,1706.0,2956,916.0,,0
5,2003,1317.0,2385,818.0,,0
5,2007,895.0,1818,774.0,,0
5,2006,1614.0,1614,878.0,,0
5,2005,1721.0,1721,554.0,,0
5,2007,1298.0,1828,876.0,,0
5,2006,1302.0,1302,631.0,,0
5,2006,1302.0,1302,631.0,,0
5,2006,1362.0,1362,460.0,,0
5,2006,1554.0,1554,627.0,,0
5,2005,1577.0,1577,564.0,,0
5,2006,1324.0,1324,550.0,,0
5,2003,1405.0,1405,478.0,,0
5,2007,768.0,1496,572.0,,0
5,2006,768.0,1536,400.0,,0
5,2007,608.0,1458,454.0,,0
5,2006,738.0,1495,440.0,,0
5,2007,698.0,1746,350.0,,0
5,2005,1326.0,1326,388.0,,0
5,2007,752.0,1504,440.0,,0
5,2007,728.0,1456,400.0,,0
6,2007,1246.0,1258,462.0,,0
5,2003,1406.0,1589,630.0,,0
5,2007,1266.0,1266,388.0,,0
5,2005,835.0,1119,437.0,,0
5,2004,384.0,1374,400.0,,0
5,2006,1510.0,1525,534.0,,0
5,2003,384.0,1394,400.0,,0
5,2003,847.0,1948,434.0,,0
5,2002,854.0,1995,435.0,,0
5,2000,915.0,1690,442.0,,0
5,2000,941.0,1644,460.0,,0
5,1998,1779.0,2551,925.0,,0
5,1998,1408.0,3078,806.0,,0
5,1999,1389.0,2582,758.0,,0
5,1998,1066.0,2385,600.0,,0
5,1993,1105.0,2202,517.0,,0
5,1997,1325.0,2538,933.0,,0
6,2007,1369.0,1369,605.0,,0
5,2007,1542.0,1542,852.0,,0
5,2006,1524.0,1534,484.0,,0
5,2007,1966.0,1966,1092.0,,0
5,2007,1528.0,1528,480.0,,0
5,2005,1538.0,1538,484.0,,0
5,2006,1494.0,1506,672.0,,0
5,2006,982.0,1977,574.0,,0
5,2006,1302.0,1830,859.0,,0
5,2007,1338.0,1338,598.0,,0
5,2007,1335.0,1335,575.0,,0
5,2007,896.0,1792,590.0,,0
5,2007,725.0,1588,561.0,,0
5,2007,955.0,1880,880.0,,0
5,2007,1574.0,1584,594.0,,0
5,2006,1685.0,1685,658.0,,0
5,2004,1158.0,2443,744.0,,0
5,2007,1100.0,1100,0.0,,0
5,2006,1143.0,1143,0.0,,0
5,2004,1094.0,1094,576.0,,0
5,2006,1461.0,1486,566.0,,0
5,1997,864.0,1820,492.0,,0
5,1980,630.0,1266,283.0,,0
5,1977,894.0,894,308.0,,0
7,1968,1040.0,1040,686.0,,0
5,1990,1223.0,2503,564.0,,0
5,1974,1037.0,1037,431.0,,0
7,2006,1044.0,1055,542.0,,0
5,2004,1378.0,1378,540.0,,0
5,2007,1141.0,1151,484.0,,0
5,2007,1511.0,1565,476.0,,0
5,2007,1352.0,1352,466.0,,0
5,2007,1550.0,1550,528.0,,0
5,1999,744.0,1501,440.0,,0
5,2000,756.0,1573,440.0,,0
5,2000,1339.0,1358,625.0,,0
5,2004,1054.0,2048,552.0,,0
5,1998,1220.0,2362,1105.0,,0
5,1995,1494.0,1494,478.0,,0
6,1980,2002.0,2362,546.0,,0
5,1981,2461.0,2497,676.0,,0
6,1968,912.0,1152,412.0,,0
6,1970,1008.0,2411,570.0,,0
6,1969,973.0,1082,480.0,,0
5,1968,1295.0,1295,528.0,,0
7,1987,1124.0,1610,515.0,,0
6,1993,1594.0,1594,472.0,,0
6,1993,1148.0,2075,473.0,,0
7,1966,1093.0,1093,484.0,,0
5,1963,1052.0,1052,311.0,,0
6,1993,949.0,1107,308.0,,0
5,1964,0.0,1224,530.0,,0
5,1956,894.0,1074,396.0,,0
5,1961,864.0,1187,440.0,,0
7,1961,964.0,964,784.0,,0
7,1960,894.0,894,312.0,,0
6,1966,1174.0,1200,440.0,,0
5,1965,1042.0,1042,440.0,,0
7,1997,845.0,2154,539.0,,0
5,1964,1130.0,1374,286.0,,0
7,1991,1592.0,1652,510.0,,0
7,1996,822.0,908,512.0,,0
3,1950,666.0,666,0.0,,0
5,1950,370.0,670,0.0,,0
8,2000,808.0,808,308.0,,0
6,1955,1078.0,1150,288.0,,0
5,1968,1560.0,1560,792.0,,0
6,1966,793.0,1280,432.0,,0
5,1961,1218.0,1254,525.0,,0
7,1999,936.0,936,315.0,,0
6,1956,1008.0,1008,308.0,,0
7,1963,1053.0,1053,692.0,,0
5,1960,1144.0,1144,336.0,,0
6,1969,1331.0,1721,464.0,,0
5,1957,922.0,922,308.0,,0
6,1975,1204.0,1411,310.0,,0
5,1955,1216.0,1216,336.0,,0
9,2006,864.0,1154,336.0,,0
5,1958,1560.0,1560,484.0,,0
6,1952,948.0,948,410.0,,0
7,1953,1040.0,1040,293.0,,0
8,2003,925.0,925,252.0,,0
4,1955,1190.0,1540,352.0,,0
5,1955,923.0,925,390.0,,0
6,1953,1105.0,1647,280.0,,0
5,1952,924.0,924,420.0,,0
7,2006,925.0,1544,0.0,,0
6,2004,1216.0,1728,371.0,,0
4,2007,666.0,3086,1200.0,,0
7,1993,1151.0,1281,580.0,,0
9,1999,736.0,1534,0.0,,0
5,1999,725.0,1651,276.0,,0
7,1961,920.0,888,240.0,,0
6,1968,952.0,952,288.0,,0
3,1950,864.0,1238,357.0,,0
7,2003,1040.0,1040,286.0,,0
6,1958,1170.0,1170,338.0,,0
5,1960,1242.0,1242,324.0,,0
5,1960,1377.0,1377,351.0,,0
6,1961,0.0,925,300.0,,0
5,1962,864.0,864,294.0,,0
5,1962,896.0,936,288.0,,0
7,1980,850.0,960,576.0,,0
6,1950,845.0,1296,576.0,,0
5,1950,1022.0,1022,184.0,,0
6,1990,967.0,967,180.0,,0
8,1950,808.0,1072,379.0,,0
8,2006,680.0,1174,576.0,,0
6,1950,570.0,1141,252.0,,0
8,1950,1075.0,1798,342.0,,0
9,1999,725.0,1772,816.0,,0
6,1950,728.0,1642,374.0,,0
7,1950,616.0,1232,480.0,,0
8,1990,926.0,1650,468.0,,0
7,2005,687.0,1358,336.0,,0
8,1987,819.0,2454,576.0,,0
6,1956,0.0,968,331.0,,0
7,2002,0.0,1382,384.0,,0
7,1994,756.0,1060,308.0,,0
6,1950,910.0,1435,308.0,,0
7,1998,728.0,1274,224.0,,0
6,1950,600.0,1232,217.0,,0
7,1950,884.0,884,240.0,,0
5,1950,861.0,1409,528.0,,0
8,1952,672.0,1322,280.0,,0
7,1992,966.0,1426,230.0,,0
6,1950,756.0,1281,379.0,,0
8,1995,1100.0,2264,408.0,,0
7,1950,768.0,1376,576.0,,0
5,1950,750.0,1316,576.0,,0
6,1990,672.0,1344,456.0,,0
4,1950,592.0,1173,240.0,,0
3,1950,969.0,1214,216.0,,0
6,1963,741.0,2294,658.0,,0
9,2005,976.0,1952,299.0,,0
5,1950,1138.0,2180,720.0,,0
6,1958,808.0,1315,436.0,,0
1,1950,771.0,1484,264.0,,0
8,1980,1005.0,2267,498.0,,0
6,1979,672.0,1282,240.0,,0
5,1963,925.0,999,308.0,,0
5,1980,1420.0,1452,572.0,,0
3,1964,1005.0,1005,440.0,,0
8,2001,980.0,1020,528.0,,0
4,1966,1040.0,1040,264.0,,0
6,1990,768.0,868,576.0,,0
5,1968,876.0,897,264.0,,0
5,1967,943.0,943,528.0,,0
7,1966,912.0,912,315.0,,0
5,1998,1240.0,1375,323.0,,0
4,1996,671.0,2654,638.0,,0
8,1998,680.0,1302,224.0,,0
5,1995,967.0,1299,494.0,,0
6,1998,1158.0,1176,303.0,,0
7,1950,0.0,998,460.0,,0
5,1984,1190.0,1522,552.0,,0
7,2005,409.0,1325,576.0,,0
5,1953,1073.0,1630,649.0,,0
5,1950,484.0,1242,336.0,,0
7,1994,1288.0,2422,527.0,,0
6,1954,988.0,1626,332.0,,0
5,1958,864.0,864,399.0,,0
5,1994,0.0,943,308.0,,0
6,1984,1038.0,1038,264.0,,0
6,1951,1342.0,1342,256.0,,0
6,1994,1080.0,1480,253.0,,0
5,1950,951.0,1362,280.0,,0
5,1984,1105.0,1822,515.0,,0
5,2001,779.0,1958,499.0,,0
5,2007,1643.0,1651,870.0,,0
5,2007,2140.0,2140,894.0,,0
5,2007,1643.0,1651,870.0,,0
5,2006,1546.0,1546,796.0,,0
5,2006,1489.0,1500,674.0,,0
5,2006,1270.0,1270,524.0,,0
5,2006,879.0,1795,578.0,,0
5,1988,929.0,1873,619.0,,0
6,1976,966.0,1743,529.0,,0
5,1994,1022.0,1022,747.0,,0
6,2006,635.0,1308,497.0,,0
7,1994,990.0,990,384.0,,0
5,1996,1097.0,1097,242.0,,0
5,1999,988.0,1873,597.0,,0
5,1999,853.0,1753,534.0,,0
5,2001,845.0,1690,517.0,,0
5,2000,985.0,1842,486.0,,0
5,1974,864.0,894,440.0,,0
5,1976,1015.0,1025,370.0,,0
7,1977,995.0,1009,576.0,,0
5,1977,1040.0,1040,748.0,,0
4,1977,876.0,907,308.0,,0
6,1975,864.0,879,440.0,,0
5,2000,864.0,864,576.0,,0
8,2006,385.0,875,728.0,,0
5,2000,1673.0,1673,583.0,,0
5,2003,979.0,1932,610.0,,0
5,2002,860.0,1729,542.0,,0
5,1995,1556.0,1592,484.0,,0
5,2001,1531.0,2439,560.0,,0
5,2002,860.0,1992,608.0,,0
5,2000,1341.0,1341,482.0,,0
5,2007,738.0,1476,552.0,,0
5,2005,1169.0,1190,578.0,,0
5,2007,1330.0,1330,437.0,,0
5,2006,738.0,1491,484.0,,0
5,2005,768.0,1536,400.0,,0
5,1967,936.0,936,384.0,,0
6,1963,1088.0,1088,520.0,,0
6,1950,901.0,1351,576.0,,0
6,1960,1179.0,1179,622.0,,0
6,1976,960.0,1044,528.0,,0
6,1979,0.0,2233,579.0,,0
5,2006,734.0,1408,489.0,,0
5,2009,5095.0,5095,1154.0,,0
5,2005,547.0,1072,525.0,,0
7,2000,960.0,960,392.0,,0
3,1955,0.0,1152,0.0,,0
6,1950,1195.0,1195,0.0,,0
8,1995,660.0,865,216.0,,0
5,1955,768.0,768,355.0,,0
5,1955,864.0,864,528.0,,0
6,1950,1296.0,2592,0.0,,0
5,1950,1290.0,1422,352.0,,0
7,2005,651.0,1298,240.0,,0
8,1995,531.0,1098,216.0,,0
7,1950,585.0,1436,228.0,,0
8,1991,686.0,1461,225.0,,0
7,1992,851.0,1718,264.0,,0
5,1951,0.0,1226,400.0,,0
6,2003,930.0,1755,231.0,,0
5,1950,728.0,1355,528.0,,0
4,1960,1560.0,1560,580.0,,0
6,1968,1488.0,1488,552.0,,0
6,1980,516.0,1045,462.0,,0
5,1996,1680.0,1680,628.0,,0
5,1988,1004.0,1020,509.0,,0
5,1971,1696.0,1696,625.0,,0
5,1986,279.0,2726,691.0,,0
7,1950,720.0,1215,720.0,,0
7,2003,936.0,1601,0.0,,0
6,1999,859.0,1828,480.0,,0
7,1950,816.0,816,100.0,,0
